chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL,filename
0.3423263132572174,0.0247943680733442,1972.0837057159863,1698.5733235944851,3643.370607028754,0.1707205970447284,-298.3775329589844,81.76457977294922,-6.283033847808838,23.0246639251709,-17.325027465820312,-23.69381523132324,-20.501930236816406,-4.188706874847412,-4.933586120605469,-11.465411186218262,-5.186485767364502,-12.25113582611084,-7.993346691131592,-4.5757832527160645,-19.655576705932617,2.6165573596954346,-14.15189266204834,-5.651984214782715,-8.409005165100098,-5.013584613800049,REAL,learn_real.wav_3
0.292802482843399,0.0314369462430477,2034.6479613143088,1719.9126572272526,3760.0089856230034,0.1771275334464856,-279.261474609375,74.19046020507812,-11.099480628967283,15.863432884216309,-20.419395446777344,-19.57041358947754,-17.651714324951172,-10.617768287658691,-2.325877904891968,-12.572606086730955,-6.413794040679932,-10.776421546936035,-10.59778881072998,-5.872408866882324,-18.31314849853516,0.9835624098777772,-13.176161766052246,-7.838418006896973,-8.467585563659668,-7.448448181152344,REAL,learn_real.wav_4
0.3189320564270019,0.0338832139968872,1927.9240284327243,1685.884657126226,3687.924321086262,0.1523031898961661,-263.7876892089844,77.94599914550781,-20.100059509277344,19.85240173339844,-21.110998153686523,-22.419008255004883,-18.20306396484375,-9.45563793182373,-0.7142679691314697,-12.66296100616455,-9.657785415649414,-9.978107452392578,-11.78356647491455,-6.3506574630737305,-20.57393264770508,-0.1425142884254455,-12.890947341918944,-8.760551452636719,-6.486591815948486,-8.664031028747559,REAL,learn_real.wav_5
0.493776261806488,0.0530710443854332,2104.325076332776,1614.9583385748113,3757.363218849841,0.1856092751597444,-147.94125366210938,55.94148254394531,-59.89476776123047,-1.7086421251296997,-23.504589080810547,-13.058812141418455,-13.404187202453612,-5.510585308074951,-9.267146110534668,-6.253841876983643,-8.450153350830078,-7.252723217010498,-11.601035118103027,-4.864672183990479,-14.100055694580078,-1.5863500833511353,-13.117842674255373,-3.861114025115967,-7.207452297210693,-3.7756714820861816,REAL,learn_real.wav_6
0.2987426519393921,0.0358936376869678,1789.8068649242334,1591.5945850545768,3429.163338658147,0.1349185053913738,-282.6945495605469,75.0762939453125,-16.35442352294922,21.331207275390625,-20.686601638793945,-23.551490783691406,-19.3743953704834,-7.44420862197876,-4.563210487365723,-8.20817756652832,-9.262825012207031,-12.247442245483398,-6.604794979095459,-7.622052192687988,-19.326303482055664,2.099412679672241,-15.064892768859863,-6.58051347732544,-9.075772285461426,-8.768913269042969,REAL,learn_real.wav_7
0.3514580428600311,0.0524067804217338,1490.4076176986746,1292.754652899325,2692.866413738019,0.1232200354432907,-367.05804443359375,115.97122192382812,3.2484493255615234,-9.254813194274902,-33.00403594970703,-21.22584724426269,3.347311496734619,-17.665300369262695,-17.159149169921875,-2.2594780921936035,-3.443657398223877,0.2545517981052398,-3.517120361328125,-4.72352933883667,-9.333419799804688,-3.182100534439087,-2.4042181968688965,-2.295445919036865,-8.323993682861328,-1.183843016624451,REAL,learn_normal_talk.mp3_0
0.3449617028236389,0.0393702387809753,1338.1393500338122,1172.1782735051172,2349.6156150159745,0.1095746805111821,-351.7005920410156,113.17664337158205,13.9515962600708,8.698524475097656,-25.11152648925781,-22.81170654296875,2.1809637546539307,-17.961549758911133,-15.20901870727539,2.1668221950531006,-1.6971207857131958,-5.2866692543029785,-3.936628818511963,-2.82604718208313,-7.396328449249268,-3.7932326793670654,-1.2772551774978638,-5.802958011627197,-4.0880045890808105,0.2719773352146148,REAL,learn_normal_talk.mp3_1
0.3628862500190735,0.0589980147778987,1684.0176956673783,1247.439603204779,2916.3588258785944,0.1578053239816294,-348.0173645019531,112.54351806640624,8.216327667236328,0.6071701049804688,-32.42097473144531,-24.080610275268555,2.6228694915771484,-12.391342163085938,-17.961807250976562,-1.2441941499710083,-0.4365094602108001,-2.4290215969085693,-3.5027315616607666,0.9232162833213806,-5.05459451675415,-5.290266990661621,-4.82416582107544,-4.189608097076416,-3.778256416320801,-1.7680152654647827,REAL,learn_normal_talk.mp3_2
0.3468020260334015,0.02388671413064,1670.5421184899835,1308.1017151404264,3056.309904153354,0.1747750474241214,-461.7173461914063,52.74010848999024,1.3829692602157593,-0.3884517252445221,-15.499631881713867,-9.90051555633545,2.7082152366638184,-6.3988776206970215,-6.643801212310791,-0.8776082992553711,0.9335475564002992,0.2086113393306732,1.1050299406051636,-1.4717161655426023,-5.122329235076904,-1.1604586839675903,-2.930795907974243,-2.407158374786377,-1.419769525527954,-1.925328016281128,REAL,learn_normal_talk.mp3_3
0.3514580428600311,0.0524067804217338,1490.4076176986746,1292.754652899325,2692.866413738019,0.1232200354432907,-367.05804443359375,115.97122192382812,3.2484493255615234,-9.254813194274902,-33.00403594970703,-21.22584724426269,3.347311496734619,-17.665300369262695,-17.159149169921875,-2.2594780921936035,-3.443657398223877,0.2545517981052398,-3.517120361328125,-4.72352933883667,-9.333419799804688,-3.182100534439087,-2.4042181968688965,-2.295445919036865,-8.323993682861328,-1.183843016624451,REAL,learn_normal_talk.mp3_0
0.3449617028236389,0.0393702387809753,1338.1393500338122,1172.1782735051172,2349.6156150159745,0.1095746805111821,-351.7005920410156,113.17664337158205,13.9515962600708,8.698524475097656,-25.11152648925781,-22.81170654296875,2.1809637546539307,-17.961549758911133,-15.20901870727539,2.1668221950531006,-1.6971207857131958,-5.2866692543029785,-3.936628818511963,-2.82604718208313,-7.396328449249268,-3.7932326793670654,-1.2772551774978638,-5.802958011627197,-4.0880045890808105,0.2719773352146148,REAL,learn_normal_talk.mp3_1
0.3628862500190735,0.0589980147778987,1684.0176956673783,1247.439603204779,2916.3588258785944,0.1578053239816294,-348.0173645019531,112.54351806640624,8.216327667236328,0.6071701049804688,-32.42097473144531,-24.080610275268555,2.6228694915771484,-12.391342163085938,-17.961807250976562,-1.2441941499710083,-0.4365094602108001,-2.4290215969085693,-3.5027315616607666,0.9232162833213806,-5.05459451675415,-5.290266990661621,-4.82416582107544,-4.189608097076416,-3.778256416320801,-1.7680152654647827,REAL,learn_normal_talk.mp3_2
0.3468020260334015,0.02388671413064,1670.5421184899835,1308.1017151404264,3056.309904153354,0.1747750474241214,-461.7173461914063,52.74010848999024,1.3829692602157593,-0.3884517252445221,-15.499631881713867,-9.90051555633545,2.7082152366638184,-6.3988776206970215,-6.643801212310791,-0.8776082992553711,0.9335475564002992,0.2086113393306732,1.1050299406051636,-1.4717161655426023,-5.122329235076904,-1.1604586839675903,-2.930795907974243,-2.407158374786377,-1.419769525527954,-1.925328016281128,REAL,learn_normal_talk.mp3_3
0.3514580428600311,0.0524067804217338,1490.4076176986746,1292.754652899325,2692.866413738019,0.1232200354432907,-367.05804443359375,115.97122192382812,3.2484493255615234,-9.254813194274902,-33.00403594970703,-21.22584724426269,3.347311496734619,-17.665300369262695,-17.159149169921875,-2.2594780921936035,-3.443657398223877,0.2545517981052398,-3.517120361328125,-4.72352933883667,-9.333419799804688,-3.182100534439087,-2.4042181968688965,-2.295445919036865,-8.323993682861328,-1.183843016624451,REAL,learn_normal_talk.mp3_0
0.3449617028236389,0.0393702387809753,1338.1393500338122,1172.1782735051172,2349.6156150159745,0.1095746805111821,-351.7005920410156,113.17664337158205,13.9515962600708,8.698524475097656,-25.11152648925781,-22.81170654296875,2.1809637546539307,-17.961549758911133,-15.20901870727539,2.1668221950531006,-1.6971207857131958,-5.2866692543029785,-3.936628818511963,-2.82604718208313,-7.396328449249268,-3.7932326793670654,-1.2772551774978638,-5.802958011627197,-4.0880045890808105,0.2719773352146148,REAL,learn_normal_talk.mp3_1
0.3628862500190735,0.0589980147778987,1684.0176956673783,1247.439603204779,2916.3588258785944,0.1578053239816294,-348.0173645019531,112.54351806640624,8.216327667236328,0.6071701049804688,-32.42097473144531,-24.080610275268555,2.6228694915771484,-12.391342163085938,-17.961807250976562,-1.2441941499710083,-0.4365094602108001,-2.4290215969085693,-3.5027315616607666,0.9232162833213806,-5.05459451675415,-5.290266990661621,-4.82416582107544,-4.189608097076416,-3.778256416320801,-1.7680152654647827,REAL,learn_normal_talk.mp3_2
0.3468020260334015,0.02388671413064,1670.5421184899835,1308.1017151404264,3056.309904153354,0.1747750474241214,-461.7173461914063,52.74010848999024,1.3829692602157593,-0.3884517252445221,-15.499631881713867,-9.90051555633545,2.7082152366638184,-6.3988776206970215,-6.643801212310791,-0.8776082992553711,0.9335475564002992,0.2086113393306732,1.1050299406051636,-1.4717161655426023,-5.122329235076904,-1.1604586839675903,-2.930795907974243,-2.407158374786377,-1.419769525527954,-1.925328016281128,REAL,learn_normal_talk.mp3_3
0.3685889542102813,0.0577223524451255,1489.5902731585054,1203.950077870468,2627.421126198083,0.130279053514377,-338.3969116210937,118.86824798583984,8.148987770080566,0.3200344145298004,-34.16693115234375,-20.844860076904297,-9.412123680114746,-9.63626766204834,-12.705666542053224,-15.02056121826172,2.5354115962982178,3.92510724067688,-11.131529808044434,-3.534363269805908,-6.097706317901611,1.8892521858215328,1.4354727268218994,-11.215700149536133,-9.224482536315918,4.301811695098877,REAL,learn_again.mp3_0
0.283318817615509,0.0389764606952667,959.9840072239206,760.0144854456969,1625.1497603833866,0.0866395017971246,-409.84027099609375,104.4150619506836,6.872711658477783,13.083954811096191,-21.684101104736328,-30.76835250854492,-10.239649772644045,-8.186152458190918,-5.207119464874268,-6.30947732925415,-4.369322299957275,-1.1325517892837524,-10.969398498535156,-7.539648056030273,-0.6840319037437439,2.273077249526977,-1.175755500793457,-10.80086898803711,-6.174774169921875,1.2922418117523191,REAL,learn_again.mp3_1
0.3685889542102813,0.0577223524451255,1489.5902731585054,1203.950077870468,2627.421126198083,0.130279053514377,-338.3969116210937,118.86824798583984,8.148987770080566,0.3200344145298004,-34.16693115234375,-20.844860076904297,-9.412123680114746,-9.63626766204834,-12.705666542053224,-15.02056121826172,2.5354115962982178,3.92510724067688,-11.131529808044434,-3.534363269805908,-6.097706317901611,1.8892521858215328,1.4354727268218994,-11.215700149536133,-9.224482536315918,4.301811695098877,REAL,learn_again.mp3_0
0.283318817615509,0.0389764606952667,959.9840072239206,760.0144854456969,1625.1497603833866,0.0866395017971246,-409.84027099609375,104.4150619506836,6.872711658477783,13.083954811096191,-21.684101104736328,-30.76835250854492,-10.239649772644045,-8.186152458190918,-5.207119464874268,-6.30947732925415,-4.369322299957275,-1.1325517892837524,-10.969398498535156,-7.539648056030273,-0.6840319037437439,2.273077249526977,-1.175755500793457,-10.80086898803711,-6.174774169921875,1.2922418117523191,REAL,learn_again.mp3_1
0.3366002440452575,0.0632118210196495,1303.0064161031628,1129.3174146395822,2320.1377795527155,0.1179487819488818,-332.62469482421875,126.8297882080078,5.693996906280518,10.95726203918457,-32.042381286621094,-34.66223907470703,-15.107437133789062,-9.316202163696287,-6.962182998657227,-14.313629150390623,-2.773222208023072,-1.9289367198944087,-15.481680870056152,-0.9461910724639891,-3.631129264831543,-3.339646339416504,-0.513526201248169,-13.177586555480955,-8.334406852722168,0.2068685740232467,REAL,learn_again2.mp3_0
0.3558617532253265,0.0677110850811004,1205.8875994925909,1125.9941687811183,2163.014177316294,0.1025858626198083,-312.1343994140625,140.96038818359375,-0.9164820909500122,26.53208541870117,-29.50411796569824,-41.732643127441406,-11.23360538482666,-13.92096996307373,-1.5282375812530518,-14.219311714172363,-2.005466938018799,-3.144855260848999,-17.720531463623047,-2.5752460956573486,-3.4477834701538086,3.553334951400757,-4.951250553131104,-15.473991394042969,-9.448319435119627,1.426976203918457,REAL,learn_again2.mp3_1
0.1522695869207382,0.0082405637949705,513.0332843502545,450.35021853639086,939.0225638977636,0.043804912140575,-561.8973388671875,43.51428985595703,-2.3670241832733154,8.114871978759766,-9.82740306854248,-11.354096412658691,-1.7984607219696045,-4.884389877319336,-2.691605567932129,-4.379610061645508,0.4935180246829986,-0.4633254706859588,-6.446743011474609,-1.2078115940093994,-0.7434064745903015,0.8649201393127441,-0.4776096642017364,-4.580828666687012,-2.126184463500977,1.6816986799240112,REAL,learn_again2.mp3_2
0.3685889542102813,0.0577223524451255,1489.5902731585054,1203.950077870468,2627.421126198083,0.130279053514377,-338.3969116210937,118.86824798583984,8.148987770080566,0.3200344145298004,-34.16693115234375,-20.844860076904297,-9.412123680114746,-9.63626766204834,-12.705666542053224,-15.02056121826172,2.5354115962982178,3.92510724067688,-11.131529808044434,-3.534363269805908,-6.097706317901611,1.8892521858215328,1.4354727268218994,-11.215700149536133,-9.224482536315918,4.301811695098877,REAL,learn_again.mp3_0
0.283318817615509,0.0389764606952667,959.9840072239206,760.0144854456969,1625.1497603833866,0.0866395017971246,-409.84027099609375,104.4150619506836,6.872711658477783,13.083954811096191,-21.684101104736328,-30.76835250854492,-10.239649772644045,-8.186152458190918,-5.207119464874268,-6.30947732925415,-4.369322299957275,-1.1325517892837524,-10.969398498535156,-7.539648056030273,-0.6840319037437439,2.273077249526977,-1.175755500793457,-10.80086898803711,-6.174774169921875,1.2922418117523191,REAL,learn_again.mp3_1
0.3366002440452575,0.0632118210196495,1303.0064161031628,1129.3174146395822,2320.1377795527155,0.1179487819488818,-332.62469482421875,126.8297882080078,5.693996906280518,10.95726203918457,-32.042381286621094,-34.66223907470703,-15.107437133789062,-9.316202163696287,-6.962182998657227,-14.313629150390623,-2.773222208023072,-1.9289367198944087,-15.481680870056152,-0.9461910724639891,-3.631129264831543,-3.339646339416504,-0.513526201248169,-13.177586555480955,-8.334406852722168,0.2068685740232467,REAL,learn_again2.mp3_0
0.3558617532253265,0.0677110850811004,1205.8875994925909,1125.9941687811183,2163.014177316294,0.1025858626198083,-312.1343994140625,140.96038818359375,-0.9164820909500122,26.53208541870117,-29.50411796569824,-41.732643127441406,-11.23360538482666,-13.92096996307373,-1.5282375812530518,-14.219311714172363,-2.005466938018799,-3.144855260848999,-17.720531463623047,-2.5752460956573486,-3.4477834701538086,3.553334951400757,-4.951250553131104,-15.473991394042969,-9.448319435119627,1.426976203918457,REAL,learn_again2.mp3_1
0.1522695869207382,0.0082405637949705,513.0332843502545,450.35021853639086,939.0225638977636,0.043804912140575,-561.8973388671875,43.51428985595703,-2.3670241832733154,8.114871978759766,-9.82740306854248,-11.354096412658691,-1.7984607219696045,-4.884389877319336,-2.691605567932129,-4.379610061645508,0.4935180246829986,-0.4633254706859588,-6.446743011474609,-1.2078115940093994,-0.7434064745903015,0.8649201393127441,-0.4776096642017364,-4.580828666687012,-2.126184463500977,1.6816986799240112,REAL,learn_again2.mp3_2
0.3092031180858612,0.0505555905401706,887.2693247890475,988.3233700825452,1562.8993610223642,0.0599072733626198,-335.4555358886719,149.77537536621094,3.106518268585205,10.55302906036377,-26.22859001159668,-27.88123321533203,-1.1436492204666138,-0.5133097767829895,-15.185752868652344,-12.175369262695312,-6.539419174194336,-10.496028900146484,-10.277520179748535,-6.342499732971191,-13.556736946105955,-1.5179073810577393,-2.636120557785034,-13.687458038330078,-10.453271865844728,-4.609903812408447,REAL,learn_Recording.mp3_0
0.2354052513837814,0.0164784397929906,652.0934314098088,722.2000589301077,1216.5535143769969,0.0461605181709265,-462.6682434082031,76.65874481201172,-4.6892595291137695,3.688767910003662,-16.228544235229492,-7.34033203125,-2.795564889907837,-1.948383331298828,-9.584607124328612,-8.632950782775879,-5.245212078094482,-5.460310935974121,-7.051614284515381,-8.574440956115723,-8.152271270751953,-0.7328600287437439,-3.595824718475342,-3.912643194198608,-5.007720947265625,-2.323924779891968,REAL,learn_Recording.mp3_1
0.3846191465854645,0.0188714414834976,1201.0982314723246,1296.7582802413149,2171.1761182108626,0.0913070337460063,-479.1037902832031,124.0756378173828,34.67359161376953,32.20450973510742,-18.892637252807617,-7.468397617340088,-6.210056304931641,-6.7999043464660645,-6.965145587921143,-9.138651847839355,0.7356677651405334,-1.5600380897521973,0.1392818838357925,1.037287950515747,-8.6800537109375,-3.720846652984619,-3.8325390815734863,-7.919507026672363,-6.317315578460693,-4.7179036140441895,REAL,learn_hamza.opus_0
0.3942473828792572,0.0274748913943767,1135.5214035987658,1269.1457729073068,2145.492212460064,0.087982665235623,-468.2692565917969,103.2180633544922,38.63597106933594,31.723970413208008,-13.964865684509276,-9.220780372619627,-7.546118259429932,-5.5891594886779785,-7.630247116088867,-12.020485877990724,-0.5808687806129456,-6.8197922706604,-2.758106470108032,0.0668469965457916,-5.574551105499268,-0.902158498764038,-3.647305727005005,-8.341636657714844,-6.415909767150879,-2.945129156112671,REAL,learn_hamza.opus_1
0.2905765771865845,0.1004387065768241,1191.270899354795,1190.7971741003198,2196.835063897764,0.1034173447484025,-281.65789794921875,129.27044677734375,-2.334359645843506,12.696892738342283,15.06553554534912,-10.336069107055664,-33.00755310058594,-16.54510498046875,-16.100162506103516,-11.23163604736328,-7.021902561187744,-7.680288791656494,-5.948450565338135,4.376346111297607,-7.077576637268066,-4.537429332733154,-5.14629602432251,-5.957122325897217,-8.602450370788574,-5.749607086181641,REAL,learn_sheheryar.opus_0
0.1619960516691208,0.0532064773142337,602.7438085578066,650.9785096231172,1015.6499600638978,0.0520027331269968,-420.03997802734375,72.29903411865234,8.803730010986328,2.762019157409668,4.105799674987793,0.1237695962190628,-15.716713905334473,-8.30302906036377,-9.73780345916748,-6.332735538482666,-5.510432720184326,-0.3866962790489197,-6.98010778427124,0.9320807456970216,-2.298647165298462,-3.5445573329925537,-2.9933290481567383,-3.613822937011719,-4.618989944458008,-2.9382386207580566,REAL,learn_sheheryar.opus_1
0.3275032043457031,0.0858242437243461,1288.5145385527658,1237.261645453356,2234.075479233227,0.1120145267571885,-318.0302124023437,125.72883605957033,16.448410034179688,14.531205177307127,-5.234163761138916,-4.527608394622803,-21.730037689208984,-18.98786163330078,-14.3950777053833,-6.788499355316162,-4.04965877532959,-6.063693523406982,-8.818224906921387,2.244694471359253,-5.957542896270752,-9.43651008605957,-4.075963497161865,-8.081205368041992,-8.144832611083984,-2.2209842205047607,REAL,learn_sheheryar2.opus_0
0.2214562445878982,0.0695044323801994,811.8550324367975,906.8264089321292,1355.3813897763578,0.0676292931309904,-359.26202392578125,114.04002380371094,17.611221313476562,1.7586448192596436,-8.216105461120605,-0.3855430483818054,-19.398588180541992,-15.676146507263184,-7.600880146026611,-8.264586448669434,-2.732212543487549,-4.7997260093688965,-4.93121337890625,1.7541316747665403,-5.300843715667725,-7.862143993377685,-5.125299453735352,-7.233386039733887,-5.135844230651856,-3.669801712036133,REAL,learn_sheheryar2.opus_1
0.3425669372081756,0.0601093992590904,1354.5784724558578,1497.4870785958124,2740.939496805112,0.0761983950678913,-239.05838012695312,114.48347473144533,5.535495758056641,32.53550720214844,-6.429715633392334,19.63998031616211,-21.819292068481445,0.8778907060623169,-8.4539155960083,3.4698498249053955,-0.9743546843528748,13.173087120056152,-7.33333683013916,3.735334873199463,0.5011918544769287,-3.78097152709961,-1.1519733667373655,-4.094961166381836,-5.792603492736816,-4.76231575012207,REAL,learn_muji.opus_0
0.3939437866210937,0.0397915951907634,1146.5458230333,1448.0488765760788,2295.676916932908,0.0603362744608626,-268.2408142089844,123.00975799560548,9.948904037475586,34.98052215576172,5.504562854766846,13.302406311035156,-17.16835594177246,4.542532920837402,-8.344942092895508,1.91038715839386,-0.5255970358848572,3.879364013671875,-10.385791778564451,1.079988718032837,-5.11871862411499,-1.7625151872634888,-3.0239274501800537,-2.868983030319214,-3.330132007598877,-6.031455993652344,REAL,learn_muji.opus_1
0.3425669372081756,0.0601093992590904,1354.5784724558578,1497.4870785958124,2740.939496805112,0.0761983950678913,-239.05838012695312,114.48347473144533,5.535495758056641,32.53550720214844,-6.429715633392334,19.63998031616211,-21.819292068481445,0.8778907060623169,-8.4539155960083,3.4698498249053955,-0.9743546843528748,13.173087120056152,-7.33333683013916,3.735334873199463,0.5011918544769287,-3.78097152709961,-1.1519733667373655,-4.094961166381836,-5.792603492736816,-4.76231575012207,REAL,learn_muji.opus_0
0.3939437866210937,0.0397915951907634,1146.5458230333,1448.0488765760788,2295.676916932908,0.0603362744608626,-268.2408142089844,123.00975799560548,9.948904037475586,34.98052215576172,5.504562854766846,13.302406311035156,-17.16835594177246,4.542532920837402,-8.344942092895508,1.91038715839386,-0.5255970358848572,3.879364013671875,-10.385791778564451,1.079988718032837,-5.11871862411499,-1.7625151872634888,-3.0239274501800537,-2.868983030319214,-3.330132007598877,-6.031455993652344,REAL,learn_muji.opus_1
0.3057472109794616,0.0237306896597147,883.2970136138016,916.4195740701972,1605.6559504792333,0.0662065694888179,-454.81689453125,121.61183166503906,11.991019248962402,14.533477783203123,-2.849280595779419,5.057377815246582,-12.09078311920166,-0.785786509513855,-4.313735485076904,-13.203433990478516,-3.230197191238404,-3.380014181137085,0.0708621069788932,0.0168733205646276,-1.1189075708389282,-2.015162706375122,-3.185397148132324,-3.2059600353240967,-6.950056552886963,-5.167652130126953,REAL,learn_omar.opus_0
0.3360296785831451,0.0747898295521736,845.1722311856232,934.6653558886566,1514.0025958466454,0.0742764701477635,-299.7904357910156,153.84385681152344,3.1484620571136475,25.385618209838867,-6.04179048538208,-7.356799602508545,-12.140132904052734,-13.182884216308594,-17.998458862304688,-14.340916633605955,-2.068376064300537,-8.186461448669434,-12.318608283996582,-2.4461429119110107,-5.705124855041504,-4.585872650146484,-2.1849112510681152,-8.412063598632812,-4.448363304138184,-2.751638889312744,REAL,learn_omar2.opus_0
0.3632256984710693,0.0568341873586177,868.795715684968,983.608198516964,1574.10642971246,0.0685808955670926,-308.08807373046875,164.64100646972656,-5.885075092315674,25.458457946777344,-12.683664321899414,-4.320041656494141,-14.96773624420166,-13.690373420715332,-12.36898136138916,-13.22431755065918,2.7596473693847656,-9.44133472442627,-13.0142183303833,3.3971762657165527,-10.359230995178224,-3.0174522399902344,-2.770400285720825,-10.69489574432373,-1.972679853439331,-3.496091842651367,REAL,learn_omar2.opus_1
0.005293860565871,8.96971505426336e-06,16.043818821064228,14.699731342317182,26.7322284345048,0.0001450803714057,-1126.1513671875,0.9672284126281738,-0.3772559463977813,0.2039100974798202,0.2332142144441604,0.0815356746315956,-0.1202101558446884,0.092810645699501,-0.063232272863388,-0.0073345690034329,0.0136724719777703,-0.0172183327376842,-0.1265624612569809,0.1051566153764724,0.0773416087031364,0.0055022984743118,0.0201330184936523,0.0248846020549535,0.0602846555411815,-0.0205266363918781,REAL,learn_omar2.opus_2
0.2475163489580154,0.0626652389764785,918.065757604286,894.3709165950984,1792.5818690095846,0.0610367162539936,-367.9908752441406,75.09962463378906,-9.754714965820312,36.26774978637695,-12.35824966430664,-8.478440284729004,-5.449832439422607,-5.845807552337647,-8.878146171569824,-0.0734429433941841,-9.404484748840332,-0.8696287274360657,-2.491872549057007,-5.03699254989624,-3.725458860397339,-5.297727584838867,-2.3247318267822266,-3.758766412734986,-7.3589677810668945,-0.2371795922517776,REAL,learn_hassaan.opus_0
0.3838364481925964,0.0154790356755256,1355.9615597133998,1630.3689056277142,2771.365814696486,0.077588358626198,-440.29632568359375,83.03770446777344,48.3303108215332,33.11391067504883,4.895333290100098,5.369675636291504,-6.422727108001709,-0.0683333426713943,-8.361702919006348,0.4018580019474029,-4.142764568328857,-2.6177611351013184,-0.7827960848808289,3.8632500171661377,-3.0031304359436035,-0.8367701768875122,-3.749324798583984,-3.703950166702272,-6.554598808288574,-3.0385565757751465,REAL,learn_faizan.opus_0
0.3903212547302246,0.0183197483420372,1383.283800440554,1659.3415655057,2866.788138977636,0.0754620731829073,-413.6318664550781,94.94998168945312,32.57379531860352,41.364139556884766,16.330812454223633,1.0872609615325928,-13.55850601196289,4.680608749389648,-9.5088472366333,2.7670555114746094,-6.981406211853027,-3.625427484512329,-5.0688090324401855,9.979973793029783,-9.194158554077148,4.887133598327637,-3.748832225799561,-1.4852752685546875,-5.925526142120361,-0.0582130588591098,REAL,learn_faizan.opus_1
0.2095900624990463,0.0058795427903532,402.63686309903983,583.6287740933794,813.7480031948882,0.021944576178115,-591.7210693359375,39.64312744140625,22.54243278503418,16.905250549316406,5.517916679382324,0.1496961265802383,-2.739595890045166,1.650768756866455,-2.770674705505371,1.893919944763184,-1.2688515186309814,0.6329717636108398,-2.138469219207764,3.3192169666290283,-2.784554958343506,0.5224551558494568,-1.1677500009536743,-0.7328813076019287,-1.1787136793136597,-0.0353923216462135,REAL,learn_faizan.opus_2
0.3838364481925964,0.0154790356755256,1355.9615597133998,1630.3689056277142,2771.365814696486,0.077588358626198,-440.29632568359375,83.03770446777344,48.3303108215332,33.11391067504883,4.895333290100098,5.369675636291504,-6.422727108001709,-0.0683333426713943,-8.361702919006348,0.4018580019474029,-4.142764568328857,-2.6177611351013184,-0.7827960848808289,3.8632500171661377,-3.0031304359436035,-0.8367701768875122,-3.749324798583984,-3.703950166702272,-6.554598808288574,-3.0385565757751465,REAL,learn_faizan.opus_0
0.3903212547302246,0.0183197483420372,1383.283800440554,1659.3415655057,2866.788138977636,0.0754620731829073,-413.6318664550781,94.94998168945312,32.57379531860352,41.364139556884766,16.330812454223633,1.0872609615325928,-13.55850601196289,4.680608749389648,-9.5088472366333,2.7670555114746094,-6.981406211853027,-3.625427484512329,-5.0688090324401855,9.979973793029783,-9.194158554077148,4.887133598327637,-3.748832225799561,-1.4852752685546875,-5.925526142120361,-0.0582130588591098,REAL,learn_faizan.opus_1
0.2095900624990463,0.0058795427903532,402.63686309903983,583.6287740933794,813.7480031948882,0.021944576178115,-591.7210693359375,39.64312744140625,22.54243278503418,16.905250549316406,5.517916679382324,0.1496961265802383,-2.739595890045166,1.650768756866455,-2.770674705505371,1.893919944763184,-1.2688515186309814,0.6329717636108398,-2.138469219207764,3.3192169666290283,-2.784554958343506,0.5224551558494568,-1.1677500009536743,-0.7328813076019287,-1.1787136793136597,-0.0353923216462135,REAL,learn_faizan.opus_2
0.2130144983530044,0.0622295886278152,817.7162382112916,827.4307781591164,1550.5441293929712,0.0507547299321086,-315.33746337890625,86.99850463867188,-19.326492309570312,17.909732818603516,-2.8107025623321533,-10.814879417419434,-12.77793788909912,-22.00750732421875,-5.601364612579346,-2.019310235977173,1.629332184791565,-2.101338148117065,-5.473027229309082,0.5976269245147705,-2.941627264022827,-2.838352680206299,-4.67543888092041,-0.9145541191101074,-4.560516357421875,-2.916190385818481,REAL,learn_sohi.opus_0
0.3097333610057831,0.0464172586798667,1081.4557612532324,1140.2154587783607,2066.5684904153354,0.0628010807707667,-312.4723205566406,146.73483276367188,-21.693737030029297,25.09835624694824,-23.10257911682129,-5.371808052062988,-1.4316341876983645,-33.62934875488281,0.2452477365732193,-3.724443912506104,-12.735992431640623,-0.5623915791511536,-7.473774909973144,-5.291141033172607,-3.419412136077881,-6.797077178955078,-7.822628974914551,-5.685537815093994,-9.44721221923828,-2.3125174045562744,REAL,learn_saeen.opus_0
0.2182857990264892,0.0267119519412517,585.2783192224222,657.119234525028,1069.488817891374,0.0387317791533546,-427.6108093261719,91.3885726928711,-14.066484451293944,13.544171333312988,-0.656800389289856,-5.404862403869629,-3.3524272441864014,-14.13262176513672,-5.359684467315674,-3.956830739974976,-3.715561628341675,-4.109383583068848,-5.374652862548828,-1.455462098121643,-3.7542366981506334,-3.3858346939086914,-3.736405372619629,-3.6238744258880615,-5.071503639221191,-0.3290222287178039,REAL,learn_saeen.opus_1
